title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.20 Cr,528 sqft,https://www.magicbricks.com/keemaya-vedic-heights-kandivali-east-mumbai-pdpid-4d4235303231323737,3,9,2025-08-10 15:15:55.377635,"15+ PhotosUpdated 10 hours ago Owner: KumarPremium Member2 BHK Apartment for Sale in Kandivali East MumbaiKeemaya  Vedic HeightsCarpet Area528 sqftStatusReady to MoveFloor7 out of 18TransactionResaleFurnishingSemi-FurnishedfacingEastoverlookingMain RoadSocietyKeemaya  Vedic HeightsOwnershipFreeholdBathroom2East Facing PropertyExperience Effortless Living in Kandivali East, MumbaiDiscover a thoughtfully crafted lifestyle at Vedic Heights, Kandivali East. This spacious 2 BHK semi-furnished apartment, located on the 7th floor of an 18-storey tower, blends convenience, comfort, and modern amenities. Ideal for families and professionals, the home offers peaceful living in one of Mumbais well-connected suburbs.Property SpecificationThis ready-to-move apartment features a super built-up area of 800 sqft with a carpet area of 528 sqft. It includes two spacious bedrooms and two well-planned bathrooms, offering a seamless blend of functionality and comfort. The interiors are enhanced with vitrified flooring, and the east-facing layout ensures ample natural light and a vastu-aligned environment. Located in a society with lifts and regular corporation water supply, this unit is well-maintained and perfectly suited for urban lifestyles. The structure is designed to optimize space and airflow, creating a welcoming home atmosphere.FacilitiesThe apartment comes with access to a modern gym and a beautifully maintained terrace garden. The society is equipped with water supply, security features, and all necessary utilities. Parking arrangements within the premises are efficiently organized. The community offers a safe and serene environment with all essential conveniences at your fingertips.LocalityThe property enjoys a strategic location on the main road, providing excellent connectivity. Akurli Metro Station is within close reach, and Kandivali Railway Station is just a 10 to 12-minute walk. Western Express Highway is approximately 5 to 7 minutes away, ensuring smooth city travel. The nearby Groven Mall, hospitals, and local markets make daily errands and weekend outings both easy and enjoyable. This is a prime residential pocket where everything you need is always nearby.Read more₹1.20 Cr ₹15,000 per sqft Contact Owner Get Phone No. ",2025-08-10 05:15:55.377561
2 BHK Apartment for Sale in Vikhroli Mumbai,₹1.70 Cr,645 sqft,https://www.magicbricks.com/dotom-blumen-vikhroli-mumbai-pdpid-4d4235313137353135,3,10,2025-08-10 15:15:55.378252,"20+ PhotosUpdated 10 hours ago Owner: GaneshPremium Member2 BHK Apartment for Sale in Vikhroli MumbaiDotom BlumenCarpet Area645 sqftStatusReady to MoveFloor12 out of 23TransactionResaleFurnishingUnfurnishedfacingEastoverlookingMain RoadSocietyDotom BlumenOwnershipFreeholdBathroom2East Facing PropertyWelcome to your new home in Dotom Blumen, Vikhroli, a well-planned 2 BHK flat that perfectly blends comfort with modern living. Situated in a well-connected area, this flat provides appealing interiors and proximity to all the daily amenities just around the corner.Property SpecificationsThoughtfully planned and well-ventilated, this apartment is situated on the 12th floor of a 23-storey building. With a carpet area of 645 sq ft, the flat is perfect for those seeking a contemporary lifestyle in a well-linked Mumbai suburb.The flat comes with a west-facing configuration that invites ample amounts of natural light. There are two bedrooms, of which one is provided with an attached western-style bathroom and a common bathroom shared by another bedroom. The living and dining spaces are combined in one to create a practical and open area ideal for daily living. The kitchen is equipped with a piped gas connection and an attached utility space for convenience.Even without the furnishings, the house provides you with the freedom to design the interior according to your choice. The vitrified tile flooring of the entire apartment is both durable and low-maintenance.FacilitiesThe flat has covered parking, and the building features lifts and 100% power backup, allowing for smooth daily routines without any hassles. Safety and convenience are also amply provided with 24-hour water supply, security personnel and CCTV cameras fixed across the premises.You can enjoy a number of modern facilities like a children's play area, swimming pool, clubhouse, gym, and indoor and outdoor games to lead a healthy and social lifestyle.LocalitySituated close to Vikhroli Station, this property is within walking distance of daily amenities. There are schools, hospitals, supermarkets, shopping malls, banks, and ATMs nearby, while public transport is readily accessible for convenient city commuting.Read more₹1.70 Cr ₹14,167 per sqft Contact Owner Get Phone No. ",2025-08-10 05:15:55.378181
2 BHK Apartment for Sale in Andheri West Mumbai,₹1.79 Cr,552 sqft,https://www.magicbricks.com/jiten-apartment-andheri-west-mumbai-pdpid-4d4235303934333435,3,12,2025-08-10 15:15:55.379882,"13+ PhotosUpdated 10 hours ago Owner: Jeffrina UdachiaPremium Member2 BHK Apartment for Sale in Andheri West MumbaiJiten Apartment Carpet Area552 sqftStatusReady to MoveFloor7 out of 17TransactionResaleFurnishingUnfurnishedfacingEastSocietyJiten ApartmentOwnershipCo-operative SocietyBathroom2East Facing PropertySituated on the 7th floor of the recently built Jiten Apartment in Andheri West, Mumbai, this newly acquired, never occupied 2 BHK flat. Offering contemporary living in a high-end urban environment, this well-planned flat is right for youThe flat is unfurnished, giving you a blank canvas to turn it into your dream home. The two rooms are well ventilated and spacious, complete with consistent ceramic porcelain flooring throughout the house, including the master bedroom. The design features two western-style bathrooms  one en-suite and one shared  both with geysers and modern sanitary fittings for easy daily use.The kitchen is functional and practical, having a granite platform, a stainless steel sink, and provided piped gas connection. Non-modular in nature, it is also open to your cooking desires for customizations. The apartment is facing east and Vaastu compliant, having a well-balanced environment with plenty of natural light and positive energy.There are electrical fixtures such as lights and fans installed already, and the building provides 100 power backup for uninterrupted living. The flat has a designated covered parking space, enhancing overall convenience.Jiten Apartment is filled with high-end lifestyle facilities like grand entrance lobby, lounge, swimming pool, gym, open-to-sky fitness area, star gazing deck, yoga studio, meditation zone, childrens play area, jogging track at elevated level, terrace and podium gardens, and multipurpose court and hall. The project also features automated car parking with EV charging facility for addressing both current and future requirements.Located near Azad Nagar Metro Station and near Andheri West Railway Station, the complex is easily reachable by public transport. All common landmarks such as Sony Mony Electronics, Andheri Sports Complex, schools of standing, hospitals, markets, and malls are accessible, and this makes it an ideal choice for convenience of urban living at the heart of Mumbai.Read more₹1.79 Cr ₹25,140 per sqft Contact Owner Get Phone No. ",2025-08-10 05:15:55.379783
2 BHK Apartment for Sale in Virar Mumbai,₹53 Lac,550 sqft,https://www.magicbricks.com/sushila-heights-virar-mumbai-pdpid-4d4235303337313838,3,14,2025-08-10 15:15:55.382579,,
3 BHK Apartment for Sale in Powai Mumbai,₹3.20 Cr,860 sqft,https://www.magicbricks.com/kanakia-silicon-valley-powai-mumbai-pdpid-4d4235313336343131,3,16,2025-08-10 15:15:55.384855,,
2 BHK Apartment for Sale in Atur Park Mumbai,₹2.75 Cr,887 sqft,https://www.magicbricks.com/atur-park-atur-park-mumbai-pdpid-4d4235313132383937,3,18,2025-08-10 15:15:55.386511,,
2 BHK Apartment for Sale in Virar West Mumbai,₹40 Lac,510 sqft,https://www.magicbricks.com/rustomjee-avenue-i-virar-west-mumbai-pdpid-4d4235313138393133,3,19,2025-08-10 15:15:55.387476,,
2 BHK Apartment for Sale in Vasant Nagari Mumbai,₹59 Lac,780 sqft,https://www.magicbricks.com/vasant-nagari-sector-v-vasant-nagari-mumbai-pdpid-4d4235323038323535,3,21,2025-08-10 15:15:55.389139,,
2 BHK Apartment for Sale in Borivali East Mumbai,₹2.35 Cr,612 sqft,https://www.magicbricks.com/grandeur-tower-borivali-east-mumbai-pdpid-4d4235303138333639,3,22,2025-08-10 15:15:55.389767,"2+ PhotosPosted:   YesterdayOwner: Bikash Singh2 BHK Apartment for Sale in Borivali East MumbaiGrandeur TowerCarpet Area612 sqftStatusReady to MoveFloor4 out of 38TransactionResaleFurnishingSemi-FurnishedSocietyGrandeur TowerBathroom32 BHK, Multistorey Apartment is available for Sale in Borivali East, Mumbai for 2.3 Crore(s)Read more₹2.35 Cr ₹27,647 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Marol Mumbai,₹3.80 Cr,1094 sqft,https://www.magicbricks.com/sheth-vasant-oasis-marol-mumbai-pdpid-4d4235303138333637,3,23,2025-08-10 15:15:55.390290,"14+ PhotosPosted:   YesterdayOwner: Bikash Mohanty3 BHK Apartment for Sale in Marol MumbaiSheth Vasant OasisCarpet Area1094 sqftStatusReady to MoveFloor17 out of 22TransactionResaleFurnishingFurnishedSocietySheth Vasant OasisBathroom33 BHK, Multistorey Apartment is available for Sale in Marol, Mumbai for 3.8 Crore(s)Read more₹3.80 Cr ₹25,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Andheri East Mumbai,₹4 Cr,1296 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,24,2025-08-10 15:15:55.391663,"14+ PhotosPosted:   YesterdayOwner: Bikash kumar Jain3 BHK Apartment for Sale in Andheri East MumbaiSheth Vasant OasisCarpet Area1296 sqftStatusReady to MoveFloor22 out of 22TransactionResaleFurnishingFurnishedSocietySheth Vasant OasisBathroom33 BHK, Multistorey Apartment is available for Sale in Andheri East, Mumbai for 4.0 Crore(s)Read more₹4 Cr ₹22,222 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Andheri East Mumbai,₹4 Cr,842 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,25,2025-08-10 15:15:55.392976,"14+ PhotosPosted:   YesterdayOwner: bikash das3 BHK Apartment for Sale in Andheri East MumbaiSheth Vasant OasisCarpet Area842 sqftStatusReady to MoveFloor22 out of 22TransactionResaleFurnishingFurnishedSocietySheth Vasant OasisBathroom33 BHK, Multistorey Apartment is available for Sale in Andheri East, Mumbai for 4.0 Crore(s)Read more₹4 Cr ₹34,188 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Andheri East Mumbai,₹2.09 Cr,485 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,26,2025-08-10 15:15:55.394130,"20+ PhotosPosted:   YesterdayOwner: Biju Nair2 BHK Apartment for Sale in Andheri East MumbaiSheth Vasant OasisCarpet Area485 sqftStatusReady to MoveFloor10 out of 23TransactionResaleFurnishingSemi-FurnishedSocietySheth Vasant OasisBathroom22 BHK, Multistorey Apartment is available for Sale in Andheri East, Mumbai for 2.9 Crore(s)Read more₹2.09 Cr ₹31,009 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
6 BHK Apartment for Sale in Andheri East Mumbai,₹8.50 Cr,1901 sqft,https://www.magicbricks.com/sheth-vasant-oasis-andheri-east-mumbai-pdpid-4d4235303138333637,3,27,2025-08-10 15:15:55.394700,"20+ PhotosPosted:   YesterdayOwner: Bijoy saha6 BHK Apartment for Sale in Andheri East MumbaiSheth Vasant OasisCarpet Area1901 sqftStatusReady to MoveFloor20 out of 23TransactionResaleFurnishingUnfurnishedSocietySheth Vasant OasisBathroom66 BHK, Multistorey Apartment is available for Sale in Andheri East, Mumbai for 8.5 Crore(s)Read more₹8.50 Cr ₹32,197 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Marol Mumbai,₹1.35 Cr,450 sqft,https://www.magicbricks.com/sheth-vasant-oasis-marol-mumbai-pdpid-4d4235303138333637,3,28,2025-08-10 15:15:55.395301,"19+ PhotosPosted:   YesterdayOwner: bijendra sharma1 BHK Apartment for Sale in Marol MumbaiSheth Vasant OasisCarpet Area450 sqftStatusReady to MoveFloor13 out of 22TransactionResaleFurnishingUnfurnishedSocietySheth Vasant OasisBathroom21 BHK, Multistorey Apartment is available for Sale in Marol, Mumbai for 1.3 Crore(s)Read more₹1.35 Cr ₹21,600 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Virar West Mumbai,₹32.2 Lac,472 sqft,https://www.magicbricks.com/shree-shashwat-global-city-virar-west-mumbai-pdpid-4d4235303138323532,3,29,2025-08-10 15:15:55.395942,"11+ PhotosPosted:   YesterdayOwner: bhushan chavan1 BHK Apartment for Sale in Virar West MumbaiShree Shashwat Global CityCarpet Area472 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyShree Shashwat Global CityBathroom21 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 32.20 Lac(s)Read more₹32.2 Lac ₹4,909 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mulund East Mumbai,₹78 Lac,504 sqft,https://www.magicbricks.com/falcon-court-mulund-east-mumbai-pdpid-4d4235303137393333,3,30,2025-08-10 15:15:55.396453,"8+ PhotosPosted:   YesterdayOwner: Bhavnesh2 BHK Apartment for Sale in Mulund East MumbaiFalcon CourtCarpet Area504 sqftStatusReady to MoveFloor6 out of 6TransactionResaleFurnishingSemi-FurnishedSocietyFalcon CourtBathroom12 BHK, Multistorey Apartment is available for Sale in Mulund East, Mumbai for 78.0 Lac(s)Read more₹78 Lac ₹11,143 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Mulund West Mumbai,₹1.15 Cr,421 sqft,https://www.magicbricks.com/nirmal-lifestyle-mulund-west-mumbai-pdpid-4d4235303230313031,4,1,2025-08-10 15:16:01.518977,"7+ PhotosPosted:   YesterdayOwner: Dattatray Kale1 BHK Apartment for Sale in Mulund West MumbaiNirmal LifestyleCarpet Area421 sqftStatusReady to MoveFloor5 out of 18TransactionResaleFurnishingSemi-FurnishedSocietyNirmal LifestyleBathroom21 BHK, Multistorey Apartment is available for Sale in Mulund West, Mumbai for 1.1 Crore(s)Read more₹1.15 Cr ₹19,658 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Malad East Mumbai,₹3.75 Cr,1301 sqft,https://www.magicbricks.com/omkar-alta-monte-malad-east-mumbai-pdpid-4d4235303139393139,4,2,2025-08-10 15:16:01.520124,"20+ PhotosPosted:   YesterdayOwner: damanjeetsingh 3 BHK Apartment for Sale in Malad East MumbaiOmkar Alta MonteCarpet Area1301 sqftStatusReady to MoveFloor49 out of 52TransactionResaleFurnishingSemi-FurnishedSocietyOmkar Alta MonteBathroom33 BHK, Multistorey Apartment is available for Sale in Malad East, Mumbai for 3.7 Crore(s)Read more₹3.75 Cr ₹20,753 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹74 Lac,526 sqft,https://www.magicbricks.com/unique-aurum-mira-road-mumbai-pdpid-4d4235303139353832,4,3,2025-08-10 15:16:01.520974,"19+ PhotosPosted:   YesterdayOwner: Cletus Menezes1 BHK Apartment for Sale in Mira Road Area MumbaiUnique AurumCarpet Area526 sqftStatusReady to MoveFloor11 out of 17TransactionResaleFurnishingSemi-FurnishedSocietyUnique AurumBathroom21 BHK, Multistorey Apartment is available for Sale in Mira Road Area, Mumbai for 74.0 Lac(s)Read more₹74 Lac ₹10,137 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Mira Road Area Mumbai,₹1.12 Cr,785 sqft,https://www.magicbricks.com/unique-aurum-mira-road-mumbai-pdpid-4d4235303139353832,4,4,2025-08-10 15:16:01.521560,"18+ PhotosPosted:   YesterdayOwner: Clement Rosario2 BHK Apartment for Sale in Mira Road Area MumbaiUnique AurumCarpet Area785 sqftStatusReady to MoveFloor5 out of 19TransactionResaleFurnishingUnfurnishedSocietyUnique AurumBathroom22 BHK, Multistorey Apartment is available for Sale in Mira Road Area, Mumbai for 1.1 Crore(s)Read more₹1.12 Cr ₹10,275 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Virar West Mumbai,₹38 Lac,297 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,5,2025-08-10 15:16:01.522092,"6+ PhotosPosted:   YesterdayOwner: brijendra srivastava1 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area297 sqftStatusReady to MoveFloor6 out of 8TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom21 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 38.0 Lac(s)Read more₹38 Lac ₹9,223 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar West Mumbai,₹42 Lac,489 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,6,2025-08-10 15:16:01.522798,"7+ PhotosPosted:   YesterdayOwner: Brijbhushan2 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area489 sqftStatusReady to MoveFloor1 out of 6TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 42.0 Lac(s)Read more₹42 Lac ₹6,186 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Virar West Mumbai,₹33.5 Lac,425 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,7,2025-08-10 15:16:01.523681,"6+ PhotosPosted:   YesterdayOwner: Brij sachan1 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area425 sqftStatusReady to MoveFloor7 out of 12TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom21 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 33.50 Lac(s)Read more₹33.5 Lac ₹5,678 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar West Mumbai,₹40 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,8,2025-08-10 15:16:01.524657,"7+ PhotosPosted:   YesterdayOwner: Brij Mohan 2 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area420 sqftStatusReady to MoveFloor4 out of 7TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 40.0 Lac(s)Read more₹40 Lac ₹6,849 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar West Mumbai,₹45 Lac,420 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,9,2025-08-10 15:16:01.525387,"7+ PhotosPosted:   YesterdayOwner: Brij Katyal2 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area420 sqftStatusReady to MoveFloor9 out of 12TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 45.0 Lac(s)Read more₹45 Lac ₹7,705 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Virar West Mumbai,₹29 Lac,464 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,10,2025-08-10 15:16:01.525946,"6+ PhotosPosted:   YesterdayOwner: Brij Bhushan1 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area464 sqftStatusReady to MoveFloor7 out of 15TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee Global CityBathroom11 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 29.0 Lac(s)Read more₹29 Lac ₹4,496 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Virar West Mumbai,₹15 Lac,297 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,11,2025-08-10 15:16:01.526517,"6+ PhotosPosted:   YesterdayOwner: brigjoshi1 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area297 sqftStatusReady to MoveFloor2 out of 4TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee Global CityBathroom11 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 15.0 Lac(s)Read more₹15 Lac ₹3,641 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Virar West Mumbai,₹72 Lac,864 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,12,2025-08-10 15:16:01.527097,"20+ PhotosPosted:   YesterdayOwner: Brian Dsouza3 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area864 sqftStatusReady to MoveFloor7 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRustomjee Global CityBathroom33 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 72.0 Lac(s)Read more₹72 Lac ₹6,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Virar West Mumbai,₹48.5 Lac,508 sqft,https://www.magicbricks.com/rustomjee-global-city-virar-west-mumbai-pdpid-4d4235303138373932,4,13,2025-08-10 15:16:01.527607,"7+ PhotosPosted:   YesterdayOwner: Brian Correia2 BHK Apartment for Sale in Virar West MumbaiRustomjee Global CityCarpet Area508 sqftStatusReady to MoveFloor6 out of 7TransactionResaleFurnishingUnfurnishedSocietyRustomjee Global CityBathroom22 BHK, Multistorey Apartment is available for Sale in Virar West, Mumbai for 48.50 Lac(s)Read more₹48.5 Lac ₹6,879 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Vasai Mumbai,₹30 Lac,432 sqft,https://www.magicbricks.com/sunshine-hills-vasai-mumbai-pdpid-4d4235303138333932,4,14,2025-08-10 15:16:01.528110,"13+ PhotosPosted:   YesterdayOwner: Bineeta Mishra1 BHK Apartment for Sale in Vasai MumbaiSunshine HillsCarpet Area432 sqftStatusReady to MoveFloor3 out of 7TransactionResaleFurnishingFurnishedSocietySunshine HillsBathroom11 BHK, Multistorey Apartment is available for Sale in Vasai, Mumbai for 30.0 Lac(s)Read more₹30 Lac ₹5,000 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Kandivali East Mumbai,₹1 Cr,432 sqft,https://www.magicbricks.com/sheth-vasant-utsav-kandivali-east-mumbai-pdpid-4d4235303138333735,4,15,2025-08-10 15:16:01.529000,"1PhotoPosted:   YesterdayOwner: bincy paul1 BHK Apartment for Sale in Kandivali East MumbaiSheth Vasant UtsavCarpet Area432 sqftStatusReady to MoveFloor6 out of 8TransactionResaleFurnishingSemi-FurnishedSocietySheth Vasant UtsavBathroom11 BHK, Multistorey Apartment is available for Sale in Kandivali East, Mumbai for 1.0 Crore(s)Read more₹1 Cr ₹16,667 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Chandivali Mumbai,₹95 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,16,2025-08-10 15:16:01.530004,"10+ PhotosPosted:   YesterdayOwner: chhaya kolekar1 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area396 sqftStatusReady to MoveFloor5 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom11 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 95.0 Lac(s)Read more₹95 Lac ₹17,273 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.48 Cr,612 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,17,2025-08-10 15:16:01.531616,"15+ PhotosPosted:   YesterdayOwner: Chhaya dubey2 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area612 sqftStatusReady to MoveFloor2 out of 7TransactionResaleFurnishingUnfurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 1.4 Crore(s)Read more₹1.48 Cr ₹17,412 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Powai Mumbai,₹1 Cr,396 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,18,2025-08-10 15:16:01.532886,"10+ PhotosPosted:   YesterdayOwner: Chhavi Shukla1 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area396 sqftStatusReady to MoveFloor5 out of 7TransactionResaleFurnishingSemi-FurnishedSocietyRaheja ViharBathroom11 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 1.0 Crore(s)Read more₹1 Cr ₹18,182 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
1 BHK Apartment for Sale in Powai Mumbai,₹95 Lac,396 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,19,2025-08-10 15:16:01.537702,"10+ PhotosPosted:   YesterdayOwner: CHETNA MORE1 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area396 sqftStatusReady to MoveFloorGround out of 7TransactionResaleFurnishingFurnishedSocietyRaheja ViharBathroom11 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 95.0 Lac(s)Read more₹95 Lac ₹17,273 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.69 Cr,648 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,20,2025-08-10 15:16:01.538590,"15+ PhotosPosted:   YesterdayOwner: Chetna Jadhav2 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area648 sqftStatusReady to MoveFloor8 out of 12TransactionResaleFurnishingFurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 1.6 Crore(s)Read more₹1.69 Cr ₹18,778 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Chandivali Mumbai,₹1.71 Cr,691 sqft,https://www.magicbricks.com/raheja-vihar-chandivali-mumbai-pdpid-4d4235303139323330,4,21,2025-08-10 15:16:01.539509,"15+ PhotosPosted:   YesterdayOwner: Chetan wagh2 BHK Apartment for Sale in Chandivali MumbaiRaheja ViharCarpet Area691 sqftStatusReady to MoveFloor4 out of 7TransactionResaleFurnishingUnfurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Chandivali, Mumbai for 1.7 Crore(s)Read more₹1.71 Cr ₹17,812 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
3 BHK Apartment for Sale in Powai Mumbai,₹2.30 Cr,900 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,22,2025-08-10 15:16:01.540243,"20+ PhotosPosted:   YesterdayOwner: chetan sharma3 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area900 sqftStatusReady to MoveFloor2 out of 7TransactionResaleFurnishingFurnishedSocietyRaheja ViharBathroom23 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 2.3 Crore(s)Read more₹2.30 Cr ₹18,400 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
2 BHK Apartment for Sale in Powai Mumbai,₹1.75 Cr,662 sqft,https://www.magicbricks.com/raheja-vihar-powai-mumbai-pdpid-4d4235303139323330,4,23,2025-08-10 15:16:01.540926,"15+ PhotosPosted:   YesterdayOwner: Chetan Shah2 BHK Apartment for Sale in Powai MumbaiRaheja ViharCarpet Area662 sqftStatusReady to MoveFloor7 out of 12TransactionResaleFurnishingFurnishedSocietyRaheja ViharBathroom22 BHK, Multistorey Apartment is available for Sale in Powai, Mumbai for 1.7 Crore(s)Read more₹1.75 Cr ₹19,022 per sqft Contact Owner Get Phone No. ",2025-08-09 12:00:00.000000
