title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
3 BHK Apartment for Sale in Sector 60 Gurgaon,4.20 Cr,1945 sqft,https://www.magicbricks.com/adani-samsara-sector-60-gurgaon-pdpid-4d4235303937393435,13,28,2025-08-12 20:26:01.498230,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,3,3 BHK,Furnished,3 out of 3,,Adani Samsara,Ready to Move,,,,Resale,,81.8,[],True
3 BHK Apartment for Sale in Sector 71 Gurgaon,3.95 Cr,1356 sqft,https://www.magicbricks.com/pyramid-alban-sector-71-gurgaon-pdpid-4d4235343230393635,13,30,2025-08-12 20:26:01.501441,Updated 1 week ago,2025-08-05 20:26:01.500437,True,premium,['text_premium'],4,2,3 BHK,Semi-Furnished,33 out of 40,,Pyramid Alban,,West,1 Covered,Freehold,Resale,Garden/Park,104.5,[],True
2 BHK Apartment for Sale in Sector 102 Gurgaon,81 Lac,606 sqft,https://www.magicbricks.com/suncity-avenue-102-sector-102-gurgaon-pdpid-4d4235303836353731,14,1,2025-08-12 20:26:05.791338,Updated 1 week ago,2025-08-05 20:26:05.790153,False,standard,[],2,2,2 BHK,Furnished,6 out of 11,,Suncity Avenue 102,Ready to Move,North - East,,Freehold,Resale,Garden/Park,95.5,[],True
3 BHK Apartment for Sale in Sector 80 Gurgaon,2.52 Cr,1600 sqft,https://www.magicbricks.com/godrej-frontier-gurgaon-sector-80-gurgaon-pdpid-4d4235303238323531,14,2,2025-08-12 20:26:05.793766,Updated 1 week ago,2025-08-05 20:26:05.792680,True,premium,['text_premium'],4,4,3 BHK,Semi-Furnished,14 out of 17,,Godrej Frontier Gurgaon,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
"2 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.18 Cr,572 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,14,3,2025-08-12 20:26:05.796242,Updated 1 week ago,2025-08-05 20:26:05.795038,True,luxury,['text_luxury'],2,3,2 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,Ready to Move,North - East,,Freehold,New Property,"Garden/Park, Main Road",104.5,[],True
"2 BHK Apartment for Sale in Rampura, Sector 78 Gurgaon",59 Lac,1244 sqft,https://www.magicbricks.com/umang-monsoon-breeze-rampura-gurgaon-pdpid-4d4235303137303135,14,5,2025-08-12 20:26:05.801970,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,,,Umang Monsoon Breeze,Ready to Move,,,,Resale,,68.2,[],True
4 BHK Apartment for Sale in Sohna Road Gurgaon,3.95 Cr,2416 sqft,https://www.magicbricks.com/unitech-uniworld-garden-ii-sohna-road-gurgaon-pdpid-4d4235303137313039,14,7,2025-08-12 20:26:05.807035,Updated 1 week ago,2025-08-05 20:26:05.804917,True,premium,['text_premium'],4,6,4 BHK,Semi-Furnished,9 out of 19,,Unitech Uniworld Garden II,Ready to Move,,,Freehold,Resale,Garden/Park,100.0,[],True
5 BHK Builder Floor for Sale in Palam Vihar Gurgaon,4.95 Cr,1800 sqft,,14,8,2025-08-12 20:26:05.809581,Updated 1 week ago,2025-08-05 20:26:05.808317,True,premium,['text_premium'],7,,5 BHK,Semi-Furnished,4 out of 5,,,Ready to Move,East,,Freehold,Resale,Main Road,90.9,['Missing property URL'],False
Plot/Land for Sale in Phase 3 DLF Gurgaon,2.25 Cr,540 sqft,,14,13,2025-08-12 20:26:05.817375,Updated 1 week ago,2025-08-05 20:26:05.815309,True,premium,['text_premium'],,,Plot,,,,,,20 m,,,Resale,,63.6,['Missing property URL'],False
"Plot/Land for Sale in Nirvana Country, Sector 50 Gurgaon",12.50 Cr,318 sqft,https://www.magicbricks.com/unitech-cedar-crest-nirvana-country-nirvana-country-gurgaon-pdpid-4d4235303331393234,14,14,2025-08-12 20:26:05.819015,Updated 1 week ago,2025-08-05 20:26:05.818349,False,standard,[],,,Plot,,,,Unitech Cedar Crest Nirvana Country,,,,Freehold,New Property,,63.6,[],True
1 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,55 Lac,780 sqft,https://www.magicbricks.com/signature-global-park-sohna-sector-36-gurgaon-pdpid-4d4235313235333935,14,15,2025-08-12 20:26:05.820745,Updated 1 week ago,2025-08-05 20:26:05.819962,False,standard,[],2,,1 BHK,Unfurnished,1 out of 4,,Signature Global Park,,,,,Resale,,72.7,[],True
"3 BHK Builder Floor for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.62 Cr,1305 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,14,16,2025-08-12 20:26:05.822788,Updated 1 week ago,2025-08-05 20:26:05.821910,True,premium,['text_premium'],3,,3 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Phase 1 Surat Nagar Gurgaon,1 Cr,78 sqm,https://www.magicbricks.com/godrej-summit-premia-towers-surat-nagar-phase-1-gurgaon-pdpid-4d4235303734323930,14,17,2025-08-12 20:26:05.825127,Updated 7 days ago,2025-08-05 20:26:05.824026,True,premium,['text_premium'],2,4,2 BHK,Semi-Furnished,9 out of 18,,Godrej Summit Premia Towers,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,109.1,[],True
4 BHK Apartment for Sale in Sector 66 Gurgaon,3.50 Cr,1975 sqft,https://www.magicbricks.com/ireo-uptown-sector-66-gurgaon-pdpid-4d4235303234333036,14,18,2025-08-12 20:26:05.827504,Updated 7 days ago,2025-08-05 20:26:05.826242,True,premium,['text_premium'],3,2,4 BHK,Semi-Furnished,12 out of 21,,IREO Uptown,Ready to Move,West,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",109.1,[],True
2 BHK Apartment for Sale in Sector 58 Gurgaon,3.80 Cr,1625 sqft,https://www.magicbricks.com/ireo-the-grand-arch-sector-58-gurgaon-pdpid-4d4235303231363439,14,19,2025-08-12 20:26:05.829708,Updated 7 days ago,2025-08-05 20:26:05.828705,True,premium,['text_premium'],2,,2 BHK,Semi-Furnished,Ground out of 7,,Ireo The Grand Arch,Ready to Move,,,,Resale,,86.4,[],True
3 BHK Apartment for Sale in Golf Course Extension Road Gurgaon,8.25 Cr,2700 sqft,https://www.magicbricks.com/m3m-golf-estate-golf-course-extension-road-gurgaon-pdpid-4d4235303230373936,14,20,2025-08-12 20:26:05.832058,Updated 1 week ago,2025-08-05 20:26:05.831048,True,premium,"['text_premium', 'text_luxury']",4,5,3 BHK,Furnished,9 out of 14,,M3M Golf Estate,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park",104.5,[],True
3 BHK Apartment for Sale in Sector 86 Gurgaon,2.25 Cr,1000 sqft,https://www.magicbricks.com/dlf-skycourt-sector-86-gurgaon-pdpid-4d4235303232373337,14,21,2025-08-12 20:26:05.834327,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,"['text_premium', 'text_luxury']",3,1,3 BHK,Unfurnished,5 out of 20,,DLF Skycourt,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
1 BHK Apartment for Sale in Sector 99 Gurgaon,45 Lac,343 sqft,https://www.magicbricks.com/pivotal-99-marina-bay-sector-99-gurgaon-pdpid-4d4235313035323839,14,28,2025-08-12 20:26:05.840861,Updated 1 week ago,2025-08-05 20:26:05.839912,False,standard,[],1,1,1 BHK,Unfurnished,13 out of 14,,Pivotal 99 Marina Bay,Ready to Move,East,,,Resale,"Garden/Park, Main Road",90.9,[],True
3 BHK Apartment for Sale in Sector 91 Gurgaon,2.80 Cr,2320 sqft,https://www.magicbricks.com/tarc-maceo-sector-91-gurgaon-pdpid-4d4235303031383539,14,29,2025-08-12 20:26:05.843631,Updated 1 week ago,2025-08-05 20:26:05.841963,False,standard,[],3,,3 BHK,Furnished,5 out of 12,,TARC Maceo,Ready to Move,,,,Resale,,77.3,[],True
"2 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",32.3 Lac,100 sqyrd,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,14,30,2025-08-12 20:26:05.847730,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Unfurnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,68.2,[],True
"1 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",32.7 Lac,800 sqft,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,15,1,2025-08-12 20:26:11.800521,"Posted: Aug 05, '25",,False,standard,[],1,,1 BHK,Semi-Furnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,68.2,[],True
"2 BHK Builder Floor for Sale in Chakkarpur, Sector 28 Gurgaon",58.7 Lac,90 sqyrd,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,15,2,2025-08-12 20:26:11.802479,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,68.2,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,2.90 Cr,2400 sqft,https://www.magicbricks.com/assotech-blith-sector-99-gurgaon-pdpid-4d4235303233353637,15,4,2025-08-12 20:26:11.805749,Updated 1 week ago,2025-08-05 20:26:11.804804,True,premium,['text_premium'],4,4,3 BHK,Semi-Furnished,5 out of 22,,Assotech Blith,,North,,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
4 BHK Apartment for Sale in Sector 92 Gurgaon,1.65 Cr,2246 sqft,https://www.magicbricks.com/sare-crescent-parc-sector-92-gurgaon-pdpid-4d4235303030333135,15,5,2025-08-12 20:26:11.807988,Updated 7 days ago,2025-08-05 20:26:11.806996,True,premium,['text_premium'],4,4,4 BHK,Semi-Furnished,16 out of 20,,Sare Crescent Parc,Ready to Move,West,,Freehold,Resale,,100.0,[],True
3 BHK Builder Floor for Sale in Manesar Gurgaon,1.38 Cr,150 sqyrd,https://www.magicbricks.com/jms-the-majestic-manesar-gurgaon-pdpid-4d4235343333393833,15,6,2025-08-12 20:26:11.809893,Updated 6 days ago,2025-08-06 20:26:11.809026,False,standard,[],4,,3 BHK,Semi-Furnished,2 out of 4,,JMS The Majestic,,,,,Resale,,72.7,[],True
1 BHK Apartment for Sale in New Gurgaon Gurgaon,42 Lac,365 sqft,,15,7,2025-08-12 20:26:11.811949,Updated 1 week ago,2025-08-05 20:26:11.810977,True,premium,['text_premium'],1,1,1 BHK,Semi-Furnished,3 out of 3,,,Ready to Move,,,Freehold,Resale,,86.4,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 102 Gurgaon,2.65 Cr,1852 sqft,https://www.magicbricks.com/shapoorji-pallonji-joyville-sector-102-gurgaon-pdpid-4d4235313139383533,15,8,2025-08-12 20:26:11.814815,Updated 1 week ago,2025-08-05 20:26:11.813166,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,12 out of 18,,Shapoorji Pallonji Joyville,Ready to Move,North - East,1 Covered,,Resale,Garden/Park,104.5,[],True
"Plot/Land for Sale in Sector 99A, Delhi Gurgaon Expressway Gurgaon",2.19 Cr,1157 sqft,https://www.magicbricks.com/satya-merano-greens-sector-99a-gurgaon-pdpid-4d4235333234373339,15,9,2025-08-12 20:26:11.816909,Updated 3 days ago,2025-08-09 20:26:11.815940,False,standard,[],,,Plot,,,,Satya Merano Greens,,9 m,,Freehold,Resale,Main Road,72.7,[],True
Plot/Land for Sale in Sohna Road Gurgaon,32 Lac,585 sqft,https://www.magicbricks.com/sambhav-homes-sohna-road-gurgaon-pdpid-4d4235333830303033,15,10,2025-08-12 20:26:11.819143,Updated 1 week ago,2025-08-05 20:26:11.818130,True,premium,['text_premium'],,,Plot,,,,Sambhav Homes,,9 m,,Freehold,Resale,Main Road,81.8,[],True
"3 BHK Apartment for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.10 Cr,1267 sqft,https://www.magicbricks.com/tulip-garden-sushant-lok-3-gurgaon-pdpid-4d4235303130323338,15,12,2025-08-12 20:26:11.825273,Updated 4 days ago,2025-08-08 20:26:11.823960,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 3,,Tulip Garden,Ready to Move,East,,Freehold,Resale,Garden/Park,95.5,[],True
"2 BHK Apartment for Sale in Sector 99A, Delhi Gurgaon Expressway Gurgaon",1.95 Cr,990 sqft,https://www.magicbricks.com/pareena-coban-residences-sector-99a-gurgaon-pdpid-4d4235303239333738,15,14,2025-08-12 20:26:11.829473,Updated 1 week ago,2025-08-05 20:26:11.827836,True,premium,['text_premium'],2,3,2 BHK,Semi-Furnished,19 out of 20,,PAREENA COBAN RESIDENCES,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
4 BHK Apartment for Sale in Sector 85 Gurgaon,3 Cr,2560 sqft,https://www.magicbricks.com/orris-aster-court-premier-sector-85-gurgaon-pdpid-4d4235303139383938,15,15,2025-08-12 20:26:11.831631,Updated 7 days ago,2025-08-05 20:26:11.830589,False,standard,[],4,4,4 BHK,Semi-Furnished,8 out of 10,,Orris Aster Court Premier,Ready to Move,,,,Resale,,81.8,[],True
5 BHK Apartment for Sale in Sector 52 Gurgaon,7.25 Cr,6300 sqft,https://www.magicbricks.com/residency-grand-sector-52-gurgaon-pdpid-4d4235313639333839,15,16,2025-08-12 20:26:11.834065,Updated 1 week ago,2025-08-05 20:26:11.832933,False,standard,[],5,7,5 BHK,Unfurnished,2 out of 12,,Residency Grand,Ready to Move,East,,Co-operative Society,Resale,Main Road,95.5,[],True
3 BHK Apartment for Sale in Sector 83 Gurgaon,1.90 Cr,1241 sqft,https://www.magicbricks.com/sas-arcadia-sector-83-gurgaon-pdpid-4d4235303130333832,15,17,2025-08-12 20:26:11.836088,Updated 1 week ago,2025-08-05 20:26:11.835226,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,2 out of 3,,SAS Arcadia,Ready to Move,,,,Resale,,90.9,[],True
4 BHK Apartment for Sale in Sector 69 Gurgaon,3.30 Cr,1800 sqft,https://www.magicbricks.com/tulip-violet-sector-69-gurgaon-pdpid-4d4235303137313639,15,20,2025-08-12 20:26:11.840630,Updated 4 days ago,2025-08-08 20:26:11.839571,True,premium,"['text_premium', 'text_luxury']",4,2,4 BHK,Furnished,11 out of 14,,Tulip Violet,Ready to Move,,,,Resale,Garden/Park,95.5,[],True
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.70 Cr,1725 sqft,https://www.magicbricks.com/ramprastha-the-skyz-sector-37d-gurgaon-pdpid-4d4235303239373538,15,22,2025-08-12 20:26:11.843721,Updated 1 week ago,2025-08-05 20:26:11.842681,False,standard,[],3,,3 BHK,Semi-Furnished,2 out of 18,,Ramprastha The Skyz,,,,,Resale,,72.7,[],True
3 BHK Apartment for Sale in Sector 78 Gurgaon,1.75 Cr,1726 sqft,https://www.magicbricks.com/umang-monsoon-breeze-sector-78-gurgaon-pdpid-4d4235303137303135,15,23,2025-08-12 20:26:11.846675,Updated 1 week ago,2025-08-05 20:26:11.845634,False,standard,[],2,,3 BHK,Semi-Furnished,6 out of 11,,Umang Monsoon Breeze,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,2.20 Cr,1875 sqft,https://www.magicbricks.com/oxirich-chintamani-sector-103-gurgaon-pdpid-4d4235343037393131,15,24,2025-08-12 20:26:11.848777,Updated 3 days ago,2025-08-09 20:26:11.847951,False,standard,[],3,,3 BHK,Semi-Furnished,7 out of 22,,Oxirich Chintamani,,,,,Resale,,72.7,[],True
3 BHK Builder Floor for Sale in Sector 102 Gurgaon,3.10 Cr,1500 sqft,,15,25,2025-08-12 20:26:11.851978,Updated 1 week ago,2025-08-05 20:26:11.850494,True,premium,['text_premium'],3,2,3 BHK,Unfurnished,1 out of 3,,,Ready to Move,North - East,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 54 Gurgaon,6.75 Cr,1875 sqft,https://www.magicbricks.com/dlf-park-place-sector-54-gurgaon-pdpid-4d4235303031373531,15,26,2025-08-12 20:26:11.854431,Updated 1 week ago,2025-08-05 20:26:11.853439,False,standard,[],3,,3 BHK,Semi-Furnished,10 out of 10,,DLF Park Place,Ready to Move,East,,Freehold,Resale,Garden/Park,90.9,[],True
"3 BHK Apartment for Sale in Sector 74, Delhi Gurgaon Expressway Gurgaon",3.60 Cr,1500 sqft,,15,27,2025-08-12 20:26:11.856562,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,7 out of 20,,,Ready to Move,,,,Resale,,81.8,['Missing property URL'],False
4 BHK Villa for Sale in Sector 92 Gurgaon,4.99 Cr,3200 sqft,https://www.magicbricks.com/ansal-heights-sector-92-gurgaon-pdpid-4d4235303031323031,15,28,2025-08-12 20:26:11.858825,Updated 7 days ago,2025-08-05 20:26:11.857794,False,standard,[],4,4,4 BHK,Unfurnished,,,Ansal Heights,Ready to Move,North - East,"1 Covered,",Freehold,Resale,,90.9,[],True
Plot/Land for Sale in Phase 1 New Palam Vihar Gurgaon,2.50 Cr,2250 sqft,,15,29,2025-08-12 20:26:11.860876,Updated 7 days ago,2025-08-05 20:26:11.860105,True,premium,['text_premium'],,,Plot,,,,,,,,Freehold,Resale,Main Road,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Block U Phase 3 DLF Gurgaon,2.30 Cr,1260 sqft,https://www.magicbricks.com/pink-town-houses-block-u-phase-3-dlf-gurgaon-pdpid-4d4235303031343938,15,30,2025-08-12 20:26:11.863378,Updated 1 week ago,2025-08-05 20:26:11.862163,True,premium,['text_premium'],2,4,3 BHK,Semi-Furnished,1 out of 3,,Pink Town Houses,Ready to Move,East,1 Open,Freehold,Resale,Main Road,109.1,[],True
3 BHK Apartment for Sale in Sector 67A Gurgaon,2.75 Cr,1419 sqft,https://www.magicbricks.com/ireo-the-corridors-sector-67a-gurgaon-pdpid-4d4235303231363539,16,1,2025-08-12 20:26:16.369531,Updated 1 week ago,2025-08-05 20:26:16.368340,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,5 out of 14,,Ireo The Corridors,Ready to Move,South -West,,Freehold,Resale,"Garden/Park, Main Road",104.5,[],True
Plot/Land for Sale in Sultanpur Gurgaon,10 Lac,450 sqft,https://www.magicbricks.com/om-kunj-sultanpur-gurgaon-pdpid-4d4235323035313033,16,2,2025-08-12 20:26:16.371532,Updated 3 days ago,2025-08-09 20:26:16.370723,True,premium,['text_premium'],,,Plot,,,,OM Kunj,,15 m,,Freehold,Resale,,77.3,[],True
4 BHK Apartment for Sale in Sector 109 Gurgaon,2.60 Cr,2433 sqft,https://www.magicbricks.com/brisk-lumbini-terrace-homes-sector-109-gurgaon-pdpid-4d4235303233313235,16,4,2025-08-12 20:26:16.374844,Updated 3 days ago,2025-08-09 20:26:16.373927,True,premium,['text_premium'],4,1,4 BHK,Semi-Furnished,1 out of 13,,Brisk Lumbini Terrace Homes,Ready to Move,,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",104.5,[],True
"3 BHK Apartment for Sale in Mianwali Colony, Sector 12A Gurgaon",1.40 Cr,1800 sqft,https://www.magicbricks.com/project-mianwali-colony-mianwali-colony-gurgaon-pdpid-4d4235303737383331,16,5,2025-08-12 20:26:16.377192,Updated 1 week ago,2025-08-05 20:26:16.375969,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 4,,Project Mianwali Colony,Ready to Move,South,,Freehold,Resale,Garden/Park,95.5,[],True
4 BHK Builder Floor for Sale in South City 2 Gurgaon,3.80 Cr,210 sqyrd,,16,6,2025-08-12 20:26:16.379382,Updated 5 days ago,2025-08-07 20:26:16.378350,True,luxury,['text_luxury'],5,2,4 BHK,Unfurnished,4 out of 4,,,Ready to Move,East,,,Resale,Garden/Park,90.9,['Missing property URL'],False
Plot/Land for Sale in Sector 95 Gurgaon,1.44 Cr,1296 sqft,https://www.magicbricks.com/jms-the-nation-sector-95-gurgaon-pdpid-4d4235333239383437,16,7,2025-08-12 20:26:16.380984,Updated 1 week ago,2025-08-05 20:26:16.380274,False,standard,[],,,Plot,,,,JMS The Nation,,9 m,,Freehold,Resale,,68.2,[],True
Plot/Land for Sale in Sector 24 Sohna Gurgaon,15 Lac,900 sqft,,16,8,2025-08-12 20:26:16.383216,Updated 7 days ago,2025-08-05 20:26:16.382209,True,premium,['text_premium'],,,Plot,,,,,,120 m,,Freehold,Resale,"Garden/Park, Main Road",72.7,['Missing property URL'],False
Plot/Land for Sale in Sector 65 Gurgaon,13.93 Cr,3744 sqft,,16,11,2025-08-12 20:26:16.388692,Updated 7 days ago,2025-08-05 20:26:16.387470,True,premium,['text_premium'],,,Plot,,,,,,Read more,,,Resale,,63.6,['Missing property URL'],False
2 BHK Builder Floor for Sale in Block E Dharam Colony Gurgaon,52 Lac,500 sqft,,16,12,2025-08-12 20:26:16.392047,Updated today,2025-08-12 12:00:00.000000,True,premium,['text_premium'],2,2,2 BHK,Semi-Furnished,1 out of 6,,,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,100.0,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.63 Cr,3090 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,16,13,2025-08-12 20:26:16.394406,"Posted: Jul 31, '25",,True,luxury,['text_luxury'],4,,4 BHK,Furnished,4 out of 36,,Tulip Crimson,,North,2 Covered,Freehold,New Property,"Garden/Park, Pool, Main Road",95.5,[],True
4 BHK Apartment for Sale in Sector 63 Gurgaon,9.06 Cr,2900 sqft,https://www.magicbricks.com/the-sixty-three-sector-63-gurgaon-pdpid-4d4235333934323635,16,14,2025-08-12 20:26:16.396788,Updated 1 week ago,2025-08-05 20:26:16.395749,True,premium,"['text_premium', 'text_luxury']",6,6,4 BHK,Unfurnished,Ground out of 40,,THE SIXTY THREE,,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
Plot/Land for Sale in Sector 14 Sohna Gurgaon,85 Lac,1125 sqft,https://www.magicbricks.com/raheja-akshara-sohna-sector-14-gurgaon-pdpid-4d4235313232313237,16,15,2025-08-12 20:26:16.398668,Posted: 3 months ago,2025-05-14 20:26:16.397826,False,standard,[],,,Plot,,,,Raheja Akshara,,Read more,,Leasehold,Resale,Main Road,72.7,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,2 Cr,1325 sqft,https://www.magicbricks.com/signature-global-city-79b-sector-79-gurgaon-pdpid-4d4235343137363037,16,17,2025-08-12 20:26:16.401818,Posted: 3 months ago,2025-05-14 20:26:16.400907,False,standard,[],3,,3 BHK,Semi-Furnished,1 out of 4,,Signature Global City 79B,,,,Freehold,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,1.85 Cr,1325 sqft,https://www.magicbricks.com/signature-global-city-79b-sector-79-gurgaon-pdpid-4d4235343137363037,16,18,2025-08-12 20:26:16.404156,Posted: 3 months ago,2025-05-14 20:26:16.403128,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 4,,Signature Global City 79B,,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",95.5,[],True
7 BHK House for Sale in Bhora Kalan Gurgaon,95 Lac,250 sqyrd,,16,19,2025-08-12 20:26:16.406176,Updated 1 week ago,2025-08-05 20:26:16.405263,True,premium,['text_premium'],7,,7 BHK,Unfurnished,1 out of 1,,,Ready to Move,Read more,,,Resale,,81.8,['Missing property URL'],False
"3 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",2.50 Cr,1656 sqft,https://www.magicbricks.com/whiteland-blissville-sector-76-gurgaon-pdpid-4d4235333335303631,16,20,2025-08-12 20:26:16.407933,Updated 4 weeks ago,2025-07-15 20:26:16.407162,False,standard,[],3,,3 BHK,Semi-Furnished,1 out of 4,,Whiteland Blissville,,,,,Resale,,72.7,[],True
"Studio Apartment for Sale in Sector 74, Delhi Gurgaon Expressway Gurgaon",1.55 Cr,630 sqft,https://www.magicbricks.com/m3m-corner-walk-sector-74-gurgaon-pdpid-4d4235313135303437,16,22,2025-08-12 20:26:16.411202,Updated 2 weeks ago,2025-07-29 20:26:16.410224,True,premium,"['text_premium', 'text_luxury']",1,1,Studio,Unfurnished,17 out of 18,,M3M Corner Walk,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road",104.5,[],True
2 BHK Builder Floor for Sale in Sector 61 Gurgaon,2.50 Cr,1200 sqft,https://www.magicbricks.com/smartworld-orchard-sector-61-gurgaon-pdpid-4d4235333234323439,16,23,2025-08-12 20:26:16.413592,Updated 4 weeks ago,2025-07-15 20:26:16.412424,False,standard,[],2,2,2 BHK,Semi-Furnished,1 out of 4,,Smartworld Orchard,,North - East,,Freehold,Resale,"Garden/Park, Pool",90.9,[],True
4 BHK Builder Floor for Sale in Sector 32 Sohna Gurgaon,3.50 Cr,1900 sqft,https://www.magicbricks.com/central-park-flower-valley-sohna-sector-32-gurgaon-pdpid-4d4235313136323537,16,24,2025-08-12 20:26:16.416200,Updated 3 weeks ago,2025-07-22 20:26:16.414794,False,standard,[],4,3,4 BHK,Unfurnished,2 out of 3,,Central Park Flower Valley,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool, Main Road",95.5,[],True
"2 BHK Builder Floor for Sale in Rajiv Colony, Sector 33, Delhi Gurgaon Expressway Gurgaon",40 Lac,810 sqft,https://www.magicbricks.com/dron-apartment-rajiv-colony-gurgaon-pdpid-4d4235313639343435,16,26,2025-08-12 20:26:16.419599,Updated 1 week ago,2025-08-05 20:26:16.418450,False,standard,[],2,2,2 BHK,Semi-Furnished,1 out of 3,,Dron Apartment,Ready to Move,,,Power Of Attorney,Resale,Main Road,90.9,[],True
3 BHK Apartment for Sale in Sector 4 Sohna Gurgaon,60 Lac,754 sqft,https://www.magicbricks.com/arawali-homes-2-sohna-sector-4-gurgaon-pdpid-4d4235313436363535,16,28,2025-08-12 20:26:16.423352,Updated 3 months ago,2025-05-14 20:26:16.422293,False,standard,[],2,1,3 BHK,Unfurnished,8 out of 12,,Arawali Homes 2,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,1.39 Cr,1550 sqft,https://www.magicbricks.com/cosmos-express-99-sector-99-gurgaon-pdpid-4d4235303232393135,16,29,2025-08-12 20:26:16.425703,Posted: 3 months ago,2025-05-14 20:26:16.424810,False,standard,[],3,,3 BHK,Semi-Furnished,7 out of 10,,Cosmos Express 99,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon,1.95 Cr,1557 sqft,,16,30,2025-08-12 20:26:16.428312,Updated 2 weeks ago,2025-07-29 20:26:16.427116,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,3 out of 4,,,,East,,Freehold,Resale,Main Road,90.9,['Missing property URL'],False
